"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"8944","10","30","4.09193246","0.0","0.24438331","0.0","1","6","false","Q8TBZ3","58.0","1","0","0","0.61350844","false","0","Q8TBZ3","0","0.0"
"8946","40","102","3.7804878","3.584E-5","0.26451613","0.0","2","6","false","P22670","130.5","2","0","0","0.65243902","false","0","P22670","23836","0.50193798"
"8948","10","30","4.09193246","0.0","0.24438331","0.0","1","6","false","Q9NZI6","58.0","1","0","0","0.61350844","false","0","Q9NZI6","0","0.0"
"8952","10","30","4.09193246","0.0","0.24438331","0.0","1","6","false","Q9Y2H0","58.0","1","0","0","0.61350844","false","0","Q9Y2H0","0","0.0"
"8957","60","195","3.52833021","1.0577E-4","0.28342019","0.0","8","6","false","P49757","60.5","8","0","0","0.68395872","false","0","P49757","141452","0.13805104"
"8959","40","93","3.76210131","2.0273E-4","0.2658089","0.0","8","6","false","Q9UHK0","26.375","8","0","0","0.65473734","false","0","Q9UHK0","330080","0.13012821"
"8969","70","227","3.52632896","2.132E-5","0.28358103","0.0","4","6","false","Q01484","134.0","4","0","0","0.68420888","false","0","Q01484","51438","0.25976563"
"8971","35","86","3.85603502","4.353E-5","0.25933374","0.0","7","6","false","Q15418","22.14285714","7","0","0","0.64299562","false","0","Q15418","51386","0.15102041"
"8973","65","220","3.57348343","2.7249E-4","0.27983899","0.0","13","6","false","Q8N9N5","38.15384615","13","0","0","0.67831457","false","0","Q8N9N5","541428","0.08367983"
"8975","55","157","3.61763602","8.88E-6","0.27642361","0.0","2","6","false","Q9Y6D9","206.0","2","0","0","0.6727955","false","0","Q9Y6D9","21102","0.51378446"
"8979","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9Y5W9","285.0","1","0","0","0.65924015","false","0","Q9Y5W9","0","0.0"
"8986","80","334","3.40988118","4.638E-5","0.29326535","0.1","5","6","false","Q9HC62","220.0","5","0","0","0.69876485","false","0","Q9HC62","197840","0.23925845"
"8988","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9NYB0","285.0","1","0","0","0.65924015","false","0","Q9NYB0","0","0.0"
"8994","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q96RU7","285.0","1","0","0","0.65924015","false","0","Q96RU7","0","0.0"
"8996","55","153","3.62639149","1.537E-4","0.27575622","0.0","4","6","false","Q5BVD1","118.0","4","0","0","0.67170106","false","0","Q5BVD1","183986","0.26174497"
"8998","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","P04271","285.0","1","0","0","0.65924015","false","0","P04271","0","0.0"
"9001","70","288","3.44440275","2.5073E-4","0.29032609","0.0","5","6","false","O95696","204.8","5","0","0","0.69444966","false","0","O95696","378648","0.21750267"
"9004","55","174","3.61988743","3.447E-5","0.27625168","0.66666667","3","6","false","Q9BZE0","197.0","3","0","0","0.67251407","false","0","Q9BZE0","29682","0.35241503"
"9009","55","153","3.63689806","1.6351E-4","0.27495959","0.0","6","6","false","Q8WUI4","64.16666667","6","0","0","0.67038774","false","0","Q8WUI4","346076","0.17211626"
"9018","55","147","3.64090056","1.158E-5","0.27465732","0.0","2","6","false","Q9NQB0","186.0","2","0","0","0.66988743","false","0","Q9NQB0","19784","0.50684932"
"9034","55","182","3.62001251","4.145E-5","0.27624214","0.0","4","6","false","Q13164","123.25","4","0","0","0.67249844","false","0","Q13164","129448","0.2669214"
"9038","55","143","3.6934334","6.404E-5","0.27075079","0.0","2","6","false","Q9P286","166.0","2","0","0","0.66332083","false","0","Q9P286","32166","0.50151976"
"9041","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q96EP1","285.0","1","0","0","0.65924015","false","0","Q96EP1","0","0.0"
"9043","75","293","3.43101939","2.455E-5","0.29145857","0.33333333","3","6","false","Q96EQ8","320.33333333","3","0","0","0.69612258","false","0","Q96EQ8","110380","0.36281179"
"9046","75","293","3.44177611","1.712E-5","0.29054766","0.0","2","6","false","Q6ZNA4","442.5","2","0","0","0.69477799","false","0","Q6ZNA4","92996","0.52684964"
"9049","80","334","3.40988118","5.4408E-4","0.29326535","0.02777778","9","6","false","Q9H3D4","140.66666667","9","0","0","0.69876485","false","0","Q9H3D4","778392","0.13373699"
"9051","55","144","3.68430269","4.169E-5","0.27142178","0.0","2","6","false","Q6T5J5","201.0","2","0","0","0.66446216","false","0","Q6T5J5","56802","0.50377834"
"9053","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9Y2M5","285.0","1","0","0","0.65924015","false","0","Q9Y2M5","0","0.0"
"9057","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9UGU5","285.0","1","0","0","0.65924015","false","0","Q9UGU5","0","0.0"
"9060","55","150","3.65490932","9.74E-6","0.2736046","0.0","2","6","false","O75386","200.0","2","0","0","0.66813634","false","0","O75386","26820","0.52094241"
"9062","55","157","3.61475922","3.871E-5","0.2766436","0.16666667","4","6","false","Q9P0U3","96.5","4","0","0","0.6731551","false","0","Q9P0U3","46444","0.26815642"
"9068","55","143","3.67667292","2.6409E-4","0.27198503","0.0","4","6","false","Q9BWM7","86.5","4","0","0","0.66541588","false","0","Q9BWM7","363204","0.25598802"
"9070","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q15047","285.0","1","0","0","0.65924015","false","0","Q15047","0","0.0"
"9074","75","293","3.42726704","5.168E-5","0.29177767","0.0","4","6","false","Q99856","240.5","4","0","0","0.69659162","false","0","Q99856","170676","0.26910112"
"9081","55","180","3.50681676","5.3256E-4","0.2851589","0.0","4","6","false","P18075","172.75","4","0","0","0.6866479","false","0","P18075","464142","0.26261468"
"9083","60","196","3.52170106","1.792E-5","0.28395369","0.0","2","6","false","P10827","325.5","2","0","0","0.68478737","false","0","P10827","63722","0.5233871"
"9091","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9UM63","285.0","1","0","0","0.65924015","false","0","Q9UM63","0","0.0"
"9098","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q13207","285.0","1","0","0","0.65924015","false","0","Q13207","0","0.0"
"9101","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","O60568","285.0","1","0","0","0.65924015","false","0","O60568","0","0.0"
"9104","70","277","3.50093809","7.217E-5","0.28563773","0.0","3","6","false","O14925","281.66666667","3","0","0","0.68738274","false","0","O14925","210832","0.34650206"
"9106","75","293","3.40175109","4.191E-5","0.29396625","0.33333333","3","6","false","Q9UBK2","349.0","3","0","0","0.69978111","false","0","Q9UBK2","176600","0.36357317"
"9109","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9H0E9","285.0","1","0","0","0.65924015","false","0","Q9H0E9","0","0.0"
"9111","75","293","3.43026892","2.685E-5","0.29152233","0.33333333","3","6","false","P63208","333.66666667","3","0","0","0.69621639","false","0","P63208","117986","0.37411149"
"9117","55","152","3.64102564","9.77E-6","0.27464789","0.0","2","6","false","Q96RE7","209.0","2","0","0","0.66987179","false","0","Q96RE7","30276","0.52525253"
"9123","55","179","3.60875547","3.71E-6","0.27710384","0.0","3","6","false","P22736","146.0","3","0","0","0.67390557","false","0","P22736","12832","0.36159601"
"9126","75","293","3.36497811","6.119E-5","0.29717875","0.33333333","4","5","false","P37231","283.25","4","0","0","0.70437774","false","0","P37231","163166","0.27690802"
"9128","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9P2M4","285.0","1","0","0","0.65924015","false","0","Q9P2M4","0","0.0"
"9141","65","222","3.43064415","4.766E-5","0.29149045","0.33333333","3","6","false","P19174","300.66666667","3","0","0","0.69616948","false","0","P19174","137416","0.36141195"
"9144","55","143","3.70331457","1.099E-5","0.27002837","0.0","2","6","false","Q8NBJ5","167.0","2","0","0","0.66208568","false","0","Q8NBJ5","20788","0.50764526"
"9146","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9Y248","285.0","1","0","0","0.65924015","false","0","Q9Y248","0","0.0"
"9150","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","P46695","285.0","1","0","0","0.65924015","false","0","P46695","0","0.0"
"9152","65","214","3.57010632","1.318E-5","0.2801037","0.0","2","6","false","Q92547","287.0","2","0","0","0.67873671","false","0","Q92547","48488","0.51346499"
"9154","75","298","3.46003752","6.716E-5","0.28901421","0.16666667","4","6","false","O60563","257.75","4","0","0","0.69249531","false","0","O60563","216308","0.27367021"
"9156","55","181","3.60337711","2.166E-5","0.27751744","0.33333333","3","6","false","Q08999","187.33333333","3","0","0","0.67457786","false","0","Q08999","46040","0.36100386"
"9160","55","144","3.68417761","7.163E-5","0.271431","0.0","3","6","false","F5H8D7","124.66666667","3","0","0","0.6644778","false","0","F5H8D7","81918","0.33974359"
"9165","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q05195","285.0","1","0","0","0.65924015","false","0","Q05195","0","0.0"
"9167","55","153","3.63602251","3.007E-5","0.2750258","0.0","3","6","false","P11831","139.0","3","0","0","0.67049719","false","0","P11831","39560","0.34936709"
"9169","55","150","3.69418386","0.0","0.27069578","1.0","2","6","false","Q9UK99","182.5","2","0","0","0.66322702","false","0","Q9UK99","0","0.53834808"
"9177","60","195","3.58674171","2.111E-5","0.27880458","0.33333333","3","6","false","Q13761","207.0","3","0","0","0.67665729","false","0","Q13761","69902","0.37237237"
"9180","55","171","3.58861789","1.88E-5","0.27865881","0.0","4","6","false","Q96IZ0","108.5","4","0","0","0.67642276","false","0","Q96IZ0","32680","0.26283619"
"9182","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","P43004","285.0","1","0","0","0.65924015","false","0","P43004","0","0.0"
"9192","55","180","3.63076923","4.145E-5","0.27542373","0.33333333","3","6","false","P28331","184.0","3","0","0","0.67115385","false","0","P28331","90540","0.35525467"
"9198","55","150","3.53658537","2.378E-5","0.28275862","0.0","4","6","false","Q8TBE9","88.5","4","0","0","0.68292683","false","0","Q8TBE9","17060","0.25510204"
"9200","70","272","3.5163227","7.486E-5","0.28438801","0.0","3","6","false","Q92794","259.33333333","3","0","0","0.68545966","false","0","Q92794","121034","0.3439858"
"9202","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","P81877","285.0","1","0","0","0.65924015","false","0","P81877","0","0.0"
"9207","70","282","3.38611632","1.1138E-4","0.29532358","0.0","9","6","false","Q06609","96.66666667","9","0","0","0.70173546","false","0","Q06609","201206","0.12360034"
"9211","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q8WWQ0","285.0","1","0","0","0.65924015","false","0","Q8WWQ0","0","0.0"
"9213","90","449","3.15547217","7.0648E-4","0.31690978","0.02365591","31","6","false","Q12778","34.90322581","31","0","0","0.73056598","false","0","Q12778","1184730","0.05286738"
"9217","65","210","3.57948718","3.132E-5","0.27936963","0.0","3","6","false","Q8TEE9","213.0","3","0","0","0.6775641","false","0","Q8TEE9","87868","0.36363636"
"9220","55","157","3.59036898","5.519E-5","0.27852291","0.0","5","6","false","P52630","75.0","5","0","0","0.67620388","false","0","P52630","94326","0.20385675"
"9222","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q02447","285.0","1","0","0","0.65924015","false","0","Q02447","0","0.0"
"9225","60","189","3.34333959","3.89E-6","0.29910213","0.3","5","6","false","Q99607","90.2","5","0","0","0.70708255","false","0","Q99607","10816","0.22332506"
"9230","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","P06730","285.0","1","0","0","0.65924015","false","0","P06730","0","0.0"
"9232","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q5JVG8","285.0","1","0","0","0.65924015","false","0","Q5JVG8","0","0.0"
"9234","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q8NEV1","285.0","1","0","0","0.65924015","false","0","Q8NEV1","0","0.0"
"9237","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q16254","285.0","1","0","0","0.65924015","false","0","Q16254","0","0.0"
"9239","70","231","3.47079425","5.3E-5","0.28811849","0.13333333","6","6","false","P25445","124.16666667","6","0","0","0.69115072","false","0","P25445","113856","0.18320988"
"9241","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q13951","285.0","1","0","0","0.65924015","false","0","Q13951","0","0.0"
"9243","70","238","3.50018762","2.811E-5","0.28569897","0.0","4","6","false","Q14191","193.25","4","0","0","0.68747655","false","0","Q14191","94268","0.26738526"
"9245","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9GZV1","285.0","1","0","0","0.65924015","false","0","Q9GZV1","0","0.0"
"9247","55","150","3.65490932","9.74E-6","0.2736046","0.0","2","6","false","Q9H0E3","200.0","2","0","0","0.66813634","false","0","Q9H0E3","26820","0.52094241"
"9251","75","314","3.33633521","9.878E-5","0.29973007","0.0","6","6","false","O96017","204.5","6","0","0","0.7079581","false","0","O96017","335950","0.19680851"
"9255","55","152","3.64102564","9.77E-6","0.27464789","0.0","2","6","false","Q15022","209.0","2","0","0","0.66987179","false","0","Q15022","30276","0.52525253"
"9257","60","191","3.61400876","4.455E-5","0.27670105","0.2","6","6","false","O43255","79.33333333","6","0","0","0.67324891","false","0","O43255","73856","0.19174757"
"9259","55","143","3.70969356","1.636E-5","0.26956404","0.0","2","6","false","O15164","164.0","2","0","0","0.66128831","false","0","O15164","42232","0.50464396"
"9262","70","243","3.53858662","3.85E-5","0.28259871","0.0","4","6","false","Q13472","161.0","4","0","0","0.68267667","false","0","Q13472","124398","0.26315789"
"9264","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q14994","285.0","1","0","0","0.65924015","false","0","Q14994","0","0.0"
"9269","55","143","3.71144465","2.139E-5","0.26943686","0.0","2","6","false","A0A096LNL7","171.5","2","0","0","0.66106942","false","0","A0A096LNL7","48250","0.51047904"
"9271","75","308","3.3358349","6.26E-5","0.29977503","0.0","3","6","false","Q9NS56","416.66666667","3","0","0","0.70802064","false","0","Q9NS56","286498","0.35710195"
"9275","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","A0A2R8YEA1","285.0","1","0","0","0.65924015","false","0","A0A2R8YEA1","0","0.0"
"9278","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q29704","285.0","1","0","0","0.65924015","false","0","Q29704","0","0.0"
"9280","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q8IYM9","285.0","1","0","0","0.65924015","false","0","Q8IYM9","0","0.0"
"9287","60","195","3.49718574","9.776E-5","0.28594421","0.33333333","4","6","false","O14746","186.5","4","0","0","0.68785178","false","0","O14746","131436","0.27592593"
"9296","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q6ZW49","285.0","1","0","0","0.65924015","false","0","Q6ZW49","0","0.0"
"9301","75","293","3.4097561","5.043E-5","0.29327611","0.0","3","6","false","O95405","329.0","3","0","0","0.69878049","false","0","O95405","169726","0.35729847"
"9306","75","308","3.49706066","2.936E-5","0.28595443","0.33333333","3","6","false","Q9UKD2","339.0","3","0","0","0.68786742","false","0","Q9UKD2","122538","0.40221694"
"9310","65","220","3.52007505","1.68E-5","0.28408485","0.0","2","6","false","P42701","358.5","2","0","0","0.68499062","false","0","P42701","70824","0.52342606"
"9313","75","293","3.31332083","5.4513E-4","0.301812","0.11111111","10","5","false","P23458","126.0","10","0","0","0.7108349","false","0","P23458","685488","0.1163114"
"9316","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q14674","285.0","1","0","0","0.65924015","false","0","Q14674","0","0.0"
"9318","55","161","3.63339587","8.97E-6","0.27522462","0.0","2","6","false","Q9H410","209.0","2","0","0","0.67082552","false","0","Q9H410","26046","0.51105651"
"9320","55","143","3.64302689","4.361E-5","0.27449701","0.0","3","6","false","Q8NG31","121.0","3","0","0","0.66962164","false","0","Q8NG31","45198","0.33898305"
"9322","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","G3V325","285.0","1","0","0","0.65924015","false","0","G3V325","0","0.0"
"9324","60","193","3.61463415","1.1803E-4","0.27665317","0.13333333","6","6","false","O14949","95.33333333","6","0","0","0.67317073","false","0","O14949","172144","0.18558382"
"9327","55","143","3.64903064","3.532E-5","0.27404538","0.0","4","6","false","Q6NUS6","74.75","4","0","0","0.66887117","false","0","Q6NUS6","17256","0.25"
"9329","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q96AY2","285.0","1","0","0","0.65924015","false","0","Q96AY2","0","0.0"
"9331","55","143","3.7260788","0.0","0.26837865","0.0","1","6","false","Q9BTV6","285.0","1","0","0","0.65924015","false","0","Q9BTV6","0","0.0"
