Human Herpes
Q14457 Herpes_target
O95639 Herpes_target
Q9H2P0 Herpes_target
Q8NFH5 Herpes_target
Q5VSY0 Herpes_target
Q5VSY0 Herpes_target
Q7L7L0 Herpes_target
Q13137 Herpes_target
Q13137 Herpes_target
P49116 Herpes_target
P62937 Herpes_target
Q9P1Z3 Herpes_target
Q12933 Herpes_target
Q9UQL6 Herpes_target
Q92878 Herpes_target
O43390 Herpes_target
Q96EZ8 Herpes_target
Q96EZ8 Herpes_target
O60506 Herpes_target
Q9BQG0 Herpes_target
Q13162 Herpes_target
P50991 Herpes_target
P78371 Herpes_target
Q9BYM8 Herpes_target
Q9BYM8 Herpes_target
Q9NZI8 Herpes_target
P50990 Herpes_target
O43865 Herpes_target
Q12873 Herpes_target
Q16543 Herpes_target
O95251 Herpes_target
Q9Y5B9 Herpes_target
P42766 Herpes_target
Q8WWM7 Herpes_target
Q99623 Herpes_target
Q71DI3 Herpes_target
Q8N257 Herpes_target
Q96FJ2 Herpes_target
P07339 Herpes_target
Q7Z7J5 Herpes_target
Q5VTE0 Herpes_target
Q5VTE0 Herpes_target
P26196 Herpes_target
Q08211 Herpes_target
P50402 Herpes_target
P50402 Herpes_target
P06733 Herpes_target
P07437 Herpes_target
P07437 Herpes_target
P07437 Herpes_target
Q01844 Herpes_target
Q8NF91 Herpes_target
Q15393 Herpes_target
O75533 Herpes_target
P12956 Herpes_target
Q96ST3 Herpes_target
Q9UBQ5 Herpes_target
Q9UMS4 Herpes_target
P05141 Herpes_target
P12236 Herpes_target
Q9NZM5 Herpes_target
Q9NZM5 Herpes_target
Q96B97 Herpes_target
Q96B97 Herpes_target
P20671 Herpes_target
P58876 Herpes_target
P33778 Herpes_target
P84243 Herpes_target
Q92769 Herpes_target
P52789 Herpes_target
P09651 Herpes_target
P52597 Herpes_target
P31943 Herpes_target
P31943 Herpes_target
P55795 Herpes_target
P55795 Herpes_target
P61978 Herpes_target
Q00839 Herpes_target
P08238 Herpes_target
P08238 Herpes_target
P10809 Herpes_target
P10914 Herpes_target
P08865 Herpes_target
P07195 Herpes_target
Q08380 Herpes_target
Q08380 Herpes_target
P49736 Herpes_target
Q5QNW6 Herpes_target
P43246 Herpes_target
P55209 Herpes_target
P19338 Herpes_target
P12036 Herpes_target
P12036 Herpes_target
P15531 Herpes_target
Q15233 Herpes_target
P06748 Herpes_target
P67809 Herpes_target
P25705 Herpes_target
Q06830 Herpes_target
P05165 Herpes_target
P05166 Herpes_target
Q71UM5 Herpes_target
P12004 Herpes_target
P24666 Herpes_target
P18859 Herpes_target
O15162 Herpes_target
O15162 Herpes_target
P62136 Herpes_target
P62136 Herpes_target
Q9BTM1 Herpes_target
Q9NPF5 Herpes_target
Q96RQ3 Herpes_target
Q9HD23 Herpes_target
Q7Z434 Herpes_target
Q06609 Herpes_target
P62736 Herpes_target
P62736 Herpes_target
P62736 Herpes_target
P62826 Herpes_target
Q09028 Herpes_target
Q04206 Herpes_target
P39023 Herpes_target
Q02878 Herpes_target
P18124 Herpes_target
P62424 Herpes_target
P62917 Herpes_target
P32969 Herpes_target
P62913 Herpes_target
P30050 Herpes_target
P18621 Herpes_target
P18621 Herpes_target
Q07020 Herpes_target
P35268 Herpes_target
P35268 Herpes_target
P83731 Herpes_target
P61254 Herpes_target
P61353 Herpes_target
P46776 Herpes_target
P46779 Herpes_target
P46779 Herpes_target
P62899 Herpes_target
P62910 Herpes_target
P49207 Herpes_target
P18077 Herpes_target
P61513 Herpes_target
P83881 Herpes_target
P15880 Herpes_target
P23396 Herpes_target
P23396 Herpes_target
P61247 Herpes_target
P62701 Herpes_target
P46782 Herpes_target
P62241 Herpes_target
P46781 Herpes_target
P62280 Herpes_target
P62277 Herpes_target
P62263 Herpes_target
P62249 Herpes_target
P08708 Herpes_target
P62266 Herpes_target
P42677 Herpes_target
P31151 Herpes_target
P21673 Herpes_target
Q9HCC0 Herpes_target
P54132 Herpes_target
P84103 Herpes_target
Q6NSJ2 Herpes_target
P51531 Herpes_target
P51532 Herpes_target
Q92922 Herpes_target
Q8TAQ2 Herpes_target
Q969G3 Herpes_target
P62304 Herpes_target
P38398 Herpes_target
P49458 Herpes_target
P49458 Herpes_target
P19474 Herpes_target
O95793 Herpes_target
P17987 Herpes_target
Q07021 Herpes_target
Q12888 Herpes_target
P63267 Herpes_target
P63267 Herpes_target
P49368 Herpes_target
Q9H0U9 Herpes_target
P0CG48 Herpes_target
Q14191 Herpes_target
P13010 Herpes_target
Q71U36 Herpes_target
Q71U36 Herpes_target
Q9H9H4 Herpes_target
Q9HAV7 Herpes_target
Q16695 Herpes_target
Q99878 Herpes_target
Q93077 Herpes_target
P04908 Herpes_target
Q6FI13 Herpes_target
Q16777 Herpes_target
P62807 Herpes_target
Q99880 Herpes_target
Q99877 Herpes_target
Q99879 Herpes_target
Q93079 Herpes_target
P23527 Herpes_target
Q16778 Herpes_target
P68431 Herpes_target
Q8WYH8 Herpes_target
O60264 Herpes_target
O14654 Herpes_target
Q9BQE3 Herpes_target
Q9BQE3 Herpes_target
Q9Y6K9 Herpes_target
Q9Y6K9 Herpes_target
Q96KK5 Herpes_target
O60814 Herpes_target
Q9Y265 Herpes_target
P63167 Herpes_target
P22681 Herpes_target
P16152 Herpes_target
O15379 Herpes_target
P0C0S8 Herpes_target
P06899 Herpes_target
Q92522 Herpes_target
O76064 Herpes_target
O14981 Herpes_target
P40227 Herpes_target
O14964 Herpes_target
O14964 Herpes_target
Q9NR30 Herpes_target
O14933 Herpes_target
P62829 Herpes_target
P62829 Herpes_target
Q9Y287 Herpes_target
O95816 Herpes_target
Q9UKV0 Herpes_target
Q9Y4E8 Herpes_target
A0A087WYF9 Herpes_target
A0A2R8YG02 Herpes_target
A5A3E0 Herpes_target
A6NMQ1 Herpes_target
B7ZLQ5 Herpes_target
E9PRY8 Herpes_target
H0YL14 Herpes_target
H3BLV9 Herpes_target
O00308 Herpes_target
O00327 Herpes_target
O00585 Herpes_target
O14686 Herpes_target
O14770 Herpes_target
O14770 Herpes_target
O14782 Herpes_target
O14807 Herpes_target
O15392 Herpes_target
O15503 Herpes_target
O43557 Herpes_target
O43559 Herpes_target
O43739 Herpes_target
O43805 Herpes_target
O60262 Herpes_target
O60341 Herpes_target
O60437 Herpes_target
O60519 Herpes_target
O60760 Herpes_target
O75177 Herpes_target
O75558 Herpes_target
O75828 Herpes_target
O75909 Herpes_target
O76095 Herpes_target
O95153 Herpes_target
O95273 Herpes_target
O95273 Herpes_target
O95273 Herpes_target
O95273 Herpes_target
O95602 Herpes_target
O95989 Herpes_target
O95990 Herpes_target
O96006 Herpes_target
P00338 Herpes_target
P01024 Herpes_target
P01100 Herpes_target
P02511 Herpes_target
P04259 Herpes_target
P05114 Herpes_target
P05386 Herpes_target
P05388 Herpes_target
P05408 Herpes_target
P06028 Herpes_target
P07307 Herpes_target
P08237 Herpes_target
P08567 Herpes_target
P09884 Herpes_target
P09914 Herpes_target
P0C7W6 Herpes_target
P0DJI8 Herpes_target
P0DPB5 Herpes_target
P10398 Herpes_target
P12268 Herpes_target
P12277 Herpes_target
P13056 Herpes_target
P14210 Herpes_target
P14555 Herpes_target
P14770 Herpes_target
P15328 Herpes_target
P15328 Herpes_target
P16989 Herpes_target
P17028 Herpes_target
P17980 Herpes_target
P19419 Herpes_target
P19652 Herpes_target
P19838-PRO_0000030311 Herpes_target
P20585 Herpes_target
P22061 Herpes_target
P25101 Herpes_target
P25398 Herpes_target
P25398 Herpes_target
P26641 Herpes_target
P28370 Herpes_target
P29992 Herpes_target
P30281 Herpes_target
P30536 Herpes_target
P31260 Herpes_target
P34903 Herpes_target
P35372 Herpes_target
P35659 Herpes_target
P35914 Herpes_target
P36382 Herpes_target
P36578 Herpes_target
P36955 Herpes_target
P37198 Herpes_target
P39019 Herpes_target
P40429 Herpes_target
P40616 Herpes_target
P41240 Herpes_target
P43355 Herpes_target
P43360 Herpes_target
P46778 Herpes_target
P46783 Herpes_target
P48454 Herpes_target
P49763 Herpes_target
P50914 Herpes_target
P51808 Herpes_target
P52701 Herpes_target
P54920 Herpes_target
P55198 Herpes_target
P55774 Herpes_target
P56181 Herpes_target
P56378 Herpes_target
P56545 Herpes_target
P57053 Herpes_target
P57105 Herpes_target
P60022 Herpes_target
P60866 Herpes_target
P61313 Herpes_target
P61769 Herpes_target
P62081 Herpes_target
P62244 Herpes_target
P62750 Herpes_target
P62847 Herpes_target
P62854 Herpes_target
P62857 Herpes_target
P62861 Herpes_target
P62888 Herpes_target
P62906 Herpes_target
P63241 Herpes_target
P69892 Herpes_target
P82980 Herpes_target
P84098 Herpes_target
P98066 Herpes_target
Q01081 Herpes_target
Q01484 Herpes_target
Q01850 Herpes_target
Q02543 Herpes_target
Q02750 Herpes_target
Q03519 Herpes_target
Q08170 Herpes_target
Q12893 Herpes_target
Q12926 Herpes_target
Q12926 Herpes_target
Q13243 Herpes_target
Q13247 Herpes_target
Q13363 Herpes_target
Q13404 Herpes_target
Q13426 Herpes_target
Q13432 Herpes_target
Q14240 Herpes_target
Q14512 Herpes_target
Q14525 Herpes_target
Q14576 Herpes_target
Q14576 Herpes_target
Q14576 Herpes_target
Q14676 Herpes_target
Q14683 Herpes_target
Q15007 Herpes_target
Q15056 Herpes_target
Q15223 Herpes_target
Q15382 Herpes_target
Q15427 Herpes_target
Q15427 Herpes_target
Q15427 Herpes_target
Q15427 Herpes_target
Q15427 Herpes_target
Q15661 Herpes_target
Q15772 Herpes_target
Q16394 Herpes_target
Q16621 Herpes_target
Q16633 Herpes_target
Q16774 Herpes_target
Q16864 Herpes_target
Q49A26 Herpes_target
Q4J6C6 Herpes_target
Q53RE8 Herpes_target
Q53RE8 Herpes_target
Q5D1E8 Herpes_target
Q5JR59 Herpes_target
Q5JR59 Herpes_target
Q5JUX0 Herpes_target
Q5SRQ6 Herpes_target
Q5SW96 Herpes_target
Q5T7M9 Herpes_target
Q5VTL8 Herpes_target
Q63ZY6 Herpes_target
Q68DY1 Herpes_target
Q68G74 Herpes_target
Q6NVV1 Herpes_target
Q6NXP0 Herpes_target
Q6P1W5 Herpes_target
Q6PDB4 Herpes_target
Q6S8J3 Herpes_target
Q6UWN8 Herpes_target
Q6ZP80 Herpes_target
Q7L190 Herpes_target
Q7L2Z9 Herpes_target
Q7L4P6 Herpes_target
Q7L4P6 Herpes_target
Q7L5A8 Herpes_target
Q7L8A9 Herpes_target
Q7Z4H7 Herpes_target
Q7Z4H7 Herpes_target
Q7Z4H7 Herpes_target
Q86SE5 Herpes_target
Q86VW0 Herpes_target
Q86XP3 Herpes_target
Q8IUH3 Herpes_target
Q8IYA8 Herpes_target
Q8IYN2 Herpes_target
Q8IZ63 Herpes_target
Q8N0V1 Herpes_target
Q8N4H5 Herpes_target
Q8N5R6 Herpes_target
Q8N5R6 Herpes_target
Q8N5R6 Herpes_target
Q8N5R6 Herpes_target
Q8N682 Herpes_target
Q8N6Y0 Herpes_target
Q8N8U2 Herpes_target
Q8N998 Herpes_target
Q8N9W6 Herpes_target
Q8N9W6 Herpes_target
Q8NCM8 Herpes_target
Q8ND90 Herpes_target
Q8ND90 Herpes_target
Q8ND90 Herpes_target
Q8NEY4 Herpes_target
Q8NHQ1 Herpes_target
Q8NHQ1 Herpes_target
Q8TBF5 Herpes_target
Q8TBM7 Herpes_target
Q8TBQ9 Herpes_target
Q8TC12 Herpes_target
Q8TF71 Herpes_target
Q8WUH6 Herpes_target
Q8WUI4 Herpes_target
Q8WVF5 Herpes_target
Q8WVX3 Herpes_target
Q8WW12 Herpes_target
Q8WXF8 Herpes_target
Q92478 Herpes_target
Q92552 Herpes_target
Q92882 Herpes_target
Q92956 Herpes_target
Q93065 Herpes_target
Q969E8 Herpes_target
Q969F0 Herpes_target
Q969F0 Herpes_target
Q969Q0 Herpes_target
Q96A35 Herpes_target
Q96BA8 Herpes_target
Q96BM0 Herpes_target
Q96EY1 Herpes_target
Q96EY1 Herpes_target
Q96F46 Herpes_target
Q96FN5 Herpes_target
Q96FQ6 Herpes_target
Q96GM5 Herpes_target
Q96GY0 Herpes_target
Q96IJ6 Herpes_target
Q96IT1 Herpes_target
Q96JM7 Herpes_target
Q96MD7 Herpes_target
Q96S65 Herpes_target
Q96S65 Herpes_target
Q99541 Herpes_target
Q99731 Herpes_target
Q99750 Herpes_target
Q99962 Herpes_target
Q9BQ66 Herpes_target
Q9BQ66 Herpes_target
Q9BQ66 Herpes_target
Q9BRK4 Herpes_target
Q9BRK4 Herpes_target
Q9BSJ6 Herpes_target
Q9BUL8 Herpes_target
Q9BUZ4 Herpes_target
Q9BWF2 Herpes_target
Q9BWG6 Herpes_target
Q9BX68 Herpes_target
Q9BXS6 Herpes_target
Q9C005 Herpes_target
Q9GZV8 Herpes_target
Q9GZV8 Herpes_target
Q9GZV8 Herpes_target
Q9GZV8 Herpes_target
Q9GZV8 Herpes_target
Q9H000 Herpes_target
Q9H0A8 Herpes_target
Q9H159 Herpes_target
Q9H2X6 Herpes_target
Q9H813 Herpes_target
Q9HCD5 Herpes_target
Q9HD26 Herpes_target
Q9NQZ6 Herpes_target
Q9NQZ6 Herpes_target
Q9NQZ6 Herpes_target
Q9NRA8 Herpes_target
Q9NRP0 Herpes_target
Q9NRS6 Herpes_target
Q9NRW1 Herpes_target
Q9NRY6 Herpes_target
Q9NS71 Herpes_target
Q9NV23 Herpes_target
Q9NVV9 Herpes_target
Q9NWS9 Herpes_target
Q9NX57 Herpes_target
Q9NXF8 Herpes_target
Q9NZL4 Herpes_target
Q9P1W9 Herpes_target
Q9UHD2 Herpes_target
Q9UK22 Herpes_target
Q9UKT9 Herpes_target
Q9UKT9 Herpes_target
Q9UKT9 Herpes_target
Q9UNX3 Herpes_target
Q9UPY8 Herpes_target
Q9UPY8 Herpes_target
Q9Y2G8 Herpes_target
Q9Y2M0 Herpes_target
Q9Y2W2 Herpes_target
Q9Y3Q8 Herpes_target
Q9Y3U8 Herpes_target
Q9Y4P9 Herpes_target
Q9Y5A6 Herpes_target
Q9Y5F6 Herpes_target
Q9Y6H6 Herpes_target
Q15223 Herpes_target
P21333 Herpes_target
Q04637 Herpes_target
P25963 Herpes_target
Q9Y4K3 Herpes_target
P60709 Herpes_target
Q71SY5 Herpes_target
P11940 Herpes_target
P35579 Herpes_target
Q13546 Herpes_target
O43390 Herpes_target
Q92841 Herpes_target
Q6P2Q9 Herpes_target
Q9Y572 Herpes_target
O75369 Herpes_target
P61978 Herpes_target
P11142 Herpes_target
P35658 Herpes_target
P55884 Herpes_target
Q99613 Herpes_target
O00303 Herpes_target
intact:EBI-4399559 Herpes_target
H0YL14 Herpes_target
P08107 Herpes_target
Q13310 Herpes_target
Q12959 Herpes_target
P28482 Herpes_target
Q14790 Herpes_target
P09603 Herpes_target
P18847 Herpes_target
P15336 Herpes_target
P18846 Herpes_target
P05412 Herpes_target
O14867 Herpes_target
P16220 Herpes_target
P17275 Herpes_target
P17535 Herpes_target
P17544 Herpes_target
P35638 Herpes_target
Q16621 Herpes_target
Q16649 Herpes_target
Q9NR55 Herpes_target
P18847 Herpes_target
P15336 Herpes_target
P18846 Herpes_target
P05412 Herpes_target
O14867 Herpes_target
P16220 Herpes_target
P17275 Herpes_target
P17535 Herpes_target
P17544 Herpes_target
P35638 Herpes_target
Q16621 Herpes_target
Q16649 Herpes_target
Q9NR55 Herpes_target
Q9Y5Q3 Herpes_target
P06239 Herpes_target
Q96Q89 Herpes_target
P21333 Herpes_target
P21333 Herpes_target
P35222 Herpes_target
Q07812 Herpes_target
P27694 Herpes_target
P62988 Herpes_target
P28074 Herpes_target
Q13576 Herpes_target
Q13576-1 Herpes_target
P51665 Herpes_target
Q15025-1 Herpes_target
Q15025 Herpes_target
Q86UP2-1 Herpes_target
Q86UP2 Herpes_target
Q86UP2 Herpes_target
Q86UP2-1 Herpes_target
P07900 Herpes_target
P23508-1 Herpes_target
P23508 Herpes_target
P35606 Herpes_target
O00401 Herpes_target
P63279 Herpes_target
P63279 Herpes_target
P36941 Herpes_target
P18850 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
Q15369 Herpes_target
P02647 Herpes_target
P02647 Herpes_target
P02671 Herpes_target
P07910 Herpes_target
P02768-1 Herpes_target
P02768 Herpes_target
P02768 Herpes_target
P02768-1 Herpes_target
P02768 Herpes_target
P02768-1 Herpes_target
P02768-1 Herpes_target
P02768 Herpes_target
P29122-1 Herpes_target
P29122 Herpes_target
Q96RL1 Herpes_target
Q96RL1-1 Herpes_target
Q99996 Herpes_target
P34741 Herpes_target
Q16236 Herpes_target
Q16236-1 Herpes_target
P05106-1 Herpes_target
P05106 Herpes_target
Q9P2M7 Herpes_target
P35580 Herpes_target
P35580-1 Herpes_target
Q14152 Herpes_target
P46777 Herpes_target
P46379 Herpes_target
P46379-1 Herpes_target
P02792 Herpes_target
P02792 Herpes_target
P02792 Herpes_target
Q14203 Herpes_target
Q14203-1 Herpes_target
Q14203-1 Herpes_target
Q14203 Herpes_target
Q9UJY4 Herpes_target
Q96SN8 Herpes_target
Q96SN8 Herpes_target
Q96SN8-1 Herpes_target
Q96SN8-1 Herpes_target
O94875 Herpes_target
Q9ULT8 Herpes_target
Q9BVJ6 Herpes_target
Q9BVJ6-1 Herpes_target
Q9Y383 Herpes_target
Q9Y383-1 Herpes_target
O95373 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3-1 Herpes_target
Q9H4A3 Herpes_target
P13164 Herpes_target
Q14980 Herpes_target
Q14980-1 Herpes_target
P02545 Herpes_target
O00629 Herpes_target
Q86VP1 Herpes_target
Q86VP1-1 Herpes_target
Q86V48-1 Herpes_target
Q86V48 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q13813 Herpes_target
Q13813-1 Herpes_target
Q7Z406-1 Herpes_target
Q7Z406 Herpes_target
Q69YQ0 Herpes_target
O43707 Herpes_target
Q01082 Herpes_target
Q01082 Herpes_target
Q01082 Herpes_target
Q01082-1 Herpes_target
P12814 Herpes_target
P11021 Herpes_target
P36956 Herpes_target
Q9UGI0 Herpes_target
Q8N720 Herpes_target
Q8N720-1 Herpes_target
Q08379 Herpes_target
Q08379 Herpes_target
Q08379-1 Herpes_target
Q08379-1 Herpes_target
P11310-1 Herpes_target
P11310 Herpes_target
O94972-1 Herpes_target
O94972 Herpes_target
Q96KQ7 Herpes_target
O43395 Herpes_target
Q92905 Herpes_target
Q92905 Herpes_target
Q92905 Herpes_target
Q96SB8 Herpes_target
Q96SB8-1 Herpes_target
O15226 Herpes_target
Q9UHX1 Herpes_target
Q9UHX1-1 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q9BUQ8 Herpes_target
P02795 Herpes_target
Q13127-1 Herpes_target
Q13127 Herpes_target
Q9Y6C2 Herpes_target
P14625 Herpes_target
P14625 Herpes_target
Q8IWZ3 Herpes_target
Q96MT8 Herpes_target
Q96MT8-1 Herpes_target
P21860 Herpes_target
P62258 Herpes_target
Q9HCM1 Herpes_target
Q9HCM1 Herpes_target
Q9HCM1 Herpes_target
Q9NZN5 Herpes_target
Q9NZN5-1 Herpes_target
Q7Z3K3 Herpes_target
Q7Z3K3-1 Herpes_target
Q7Z3K3 Herpes_target
Q15365 Herpes_target
Q9GZU2-1 Herpes_target
Q9GZU2 Herpes_target
P02675 Herpes_target
P02675 Herpes_target
Q9UL03 Herpes_target
P09874 Herpes_target
Q9NYW8 Herpes_target
Q9NYW8 Herpes_target
Q96RI1 Herpes_target
Q92558 Herpes_target
Q15643 Herpes_target
Q15643 Herpes_target
Q92748 Herpes_target
Q9H3P7 Herpes_target
O14640 Herpes_target
Q9UKL3 Herpes_target
O00410 Herpes_target
Q8TDM6 Herpes_target
Q8TDM6-1 Herpes_target
Q9BXL7 Herpes_target
P61201-1 Herpes_target
P61201 Herpes_target
P55268 Herpes_target
Q86W92 Herpes_target
Q2M3G4 Herpes_target
Q8ND30 Herpes_target
Q14966 Herpes_target
Q14966-1 Herpes_target
Q01085 Herpes_target
P05787 Herpes_target
P24043 Herpes_target
Q7KZ85 Herpes_target
Q7KZ85-1 Herpes_target
O00560 Herpes_target
O00560-1 Herpes_target
P30622 Herpes_target
Q93034 Herpes_target
Q14457 Herpes_target
Q14457 Herpes_target
P04114 Herpes_target
P04114 Herpes_target
Q15629 Herpes_target
Q15172 Herpes_target
P34932 Herpes_target
O43159 Herpes_target
P0C0L5 Herpes_target
O60879 Herpes_target
Q7Z429 Herpes_target
P04196 Herpes_target
P04196 Herpes_target
O75197 Herpes_target
O00339 Herpes_target
O00339-1 Herpes_target
P35749 Herpes_target
P49321 Herpes_target
P49321-1 Herpes_target
O15020 Herpes_target
P28290 Herpes_target
O75387 Herpes_target
O75387-1 Herpes_target
Q96AE4-1 Herpes_target
Q96AE4 Herpes_target
Q9UNK0 Herpes_target
Q9UNK0 Herpes_target
Q15005 Herpes_target
P52756-1 Herpes_target
P52756 Herpes_target
Q5W0Q7-1 Herpes_target
Q5W0Q7 Herpes_target
Q9BSL1 Herpes_target
Q7Z7A1 Herpes_target
Q8TCN5-1 Herpes_target
Q8TCN5 Herpes_target
O94953 Herpes_target
Q9Y4B4 Herpes_target
Q9Y520 Herpes_target
Q9H2P0 Herpes_target
Q8IYH5 Herpes_target
Q8IYH5-1 Herpes_target
O75179 Herpes_target
O75179-1 Herpes_target
O75179 Herpes_target
Q9NZ09 Herpes_target
Q9NPG4 Herpes_target
Q96KR1 Herpes_target
Q96KR1 Herpes_target
Q9NY74 Herpes_target
Q9NXG0 Herpes_target
Q9NXG0 Herpes_target
Q96EA4-1 Herpes_target
Q96EA4 Herpes_target
P56962 Herpes_target
Q7Z3E2 Herpes_target
Q4V328-1 Herpes_target
Q4V328-1 Herpes_target
Q4V328 Herpes_target
Q4V328 Herpes_target
P29375 Herpes_target
P29375-1 Herpes_target
Q9P0J7 Herpes_target
Q9GZR7 Herpes_target
Q9GZR7 Herpes_target
Q9ULJ7 Herpes_target
Q8NA29 Herpes_target
Q8NFH5 Herpes_target
Q8NFH5 Herpes_target
Q6UXV4 Herpes_target
Q9UMS6 Herpes_target
Q6ZU65-1 Herpes_target
Q6ZU65 Herpes_target
Q86VE9-1 Herpes_target
Q86VE9 Herpes_target
Q5M9N0 Herpes_target
Q5M9N0-1 Herpes_target
Q7Z3S9 Herpes_target
Q7Z3S9-1 Herpes_target
O14972 Herpes_target
Q659C4 Herpes_target
Q8IWB9 Herpes_target
Q9P1Z2 Herpes_target
Q9P1Z2-1 Herpes_target
Q8IZ21 Herpes_target
Q5VSY0 Herpes_target
Q96ST8 Herpes_target
Q96ST8-1 Herpes_target
Q8N8U9 Herpes_target
Q3MJ40-1 Herpes_target
Q3MJ40 Herpes_target
P12259 Herpes_target
P41235 Herpes_target
P29144 Herpes_target
Q5VU43 Herpes_target
Q5VU43 Herpes_target
P48960 Herpes_target
O94913 Herpes_target
Q13137 Herpes_target
P13500 Herpes_target
P00740 Herpes_target
P00439 Herpes_target
P00439 Herpes_target
Q9H074 Herpes_target
Q9H074 Herpes_target
Q5SYE7 Herpes_target
Q9NZV1 Herpes_target
Q5JSZ5 Herpes_target
F8W7T7 Herpes_target
Q9NPI7 Herpes_target
Q5VVJ2 Herpes_target
Q9NVR5 Herpes_target
Q9NVR5-1 Herpes_target
O75925 Herpes_target
P46939 Herpes_target
P46939 Herpes_target
Q92793 Herpes_target
P06241 Herpes_target
Q15366 Herpes_target
P10415 Herpes_target
P10415 Herpes_target
Q04206 Herpes_target
P62987 Herpes_target
G3V5T9 Herpes_target
O00410-3 Herpes_target
O14640-2 Herpes_target
O60879-2 Herpes_target
O94875-2 Herpes_target
P02545-3 Herpes_target
P02671-2 Herpes_target
P02751-10 Herpes_target
P02751-3 Herpes_target
P07900-2 Herpes_target
P07910-2 Herpes_target
P15498 Herpes_target
P15621 Herpes_target
P21333-2 Herpes_target
P21333-2 Herpes_target
P28290-3 Herpes_target
P30622-1 Herpes_target
P36956-4 Herpes_target
P41235-2 Herpes_target
P48960-2 Herpes_target
P52735 Herpes_target
Q01082-3 Herpes_target
Q01082-3 Herpes_target
Q03001-8 Herpes_target
Q03001-8 Herpes_target
Q07817 Herpes_target
Q07817 Herpes_target
Q2M3G4-2 Herpes_target
Q5VSY0-2 Herpes_target
Q5VU43-2 Herpes_target
Q5VU43-2 Herpes_target
Q6P0N6 Herpes_target
Q6P0N6 Herpes_target
Q7Z3K3-2 Herpes_target
Q86T75 Herpes_target
Q86W92-2 Herpes_target
Q8IWB9-2 Herpes_target
Q8IWZ3-2 Herpes_target
Q8IZ21-2 Herpes_target
Q8NA29-2 Herpes_target
Q96KQ7-2 Herpes_target
Q96Q89-3 Herpes_target
Q96RI1-2 Herpes_target
Q9BU62 Herpes_target
Q9NXG0-2 Herpes_target
Q9NXG0-2 Herpes_target
Q9UHD2 Herpes_target
Q9UPN3 Herpes_target
Q09472 Herpes_target
Q03518 Herpes_target
O15533 Herpes_target
Q03519 Herpes_target
P42224 Herpes_target
A6NEM2 Herpes_target
Q92985 Herpes_target
Q13547 Herpes_target
Q5SQ11 Herpes_target
P51610 Herpes_target
P52630 Herpes_target
Q9ULW3 Herpes_target
Q9UBU9 Herpes_target
P01730 Herpes_target
P06239 Herpes_target
P07948 Herpes_target
Q573B4 Herpes_target
P52294 Herpes_target
Q9UBU9 Herpes_target
P52292 Herpes_target
Q00534 Herpes_target
Q573B4 Herpes_target
Q969H0 Herpes_target
Q93009 Herpes_target
Q9UBC3 Herpes_target
Q9Y6K1 Herpes_target
P26358 Herpes_target
P51608 Herpes_target
O43318 Herpes_target
Q9NYJ8 Herpes_target
O43521 Herpes_target
Q9Y676 Herpes_target
P06756 Herpes_target
Q06330 Herpes_target
P56524 Herpes_target
Q92985 Herpes_target
Q13651 Herpes_target
Q9UKE5 Herpes_target
P09603 Herpes_target
Q13114 Herpes_target
Q16611 Herpes_target
O14920 Herpes_target
Q15628 Herpes_target
Q93009 Herpes_target
P61981 Herpes_target
P56524 Herpes_target
P09603 Herpes_target
Q13153 Herpes_target
Q13177 Herpes_target
Q13651 Herpes_target
P16234 Herpes_target
Q08334 Herpes_target
P60842 Herpes_target
P11940 Herpes_target
Q07812 Herpes_target
P39748 Herpes_target
O96017 Herpes_target
O96017 Herpes_target
P62993 Herpes_target
P60842 Herpes_target
Q9P0J0 Herpes_target
P11940 Herpes_target
P04406 Herpes_target
P18615 Herpes_target
Q9H307 Herpes_target
Q07912 Herpes_target
Q9H446 Herpes_target
Q13651 Herpes_target
P08123 Herpes_target
P49757 Herpes_target
P43235 Herpes_target
Q9UHK0 Herpes_target
P07858 Herpes_target
Q9Y2B0 Herpes_target
P51805 Herpes_target
P78423 Herpes_target
Q6UUV7 Herpes_target
P20592 Herpes_target
P14735 Herpes_target
P20916 Herpes_target
P20916 Herpes_target
Q93008 Herpes_target
Q93009 Herpes_target
P01857 Herpes_target
P62269 Herpes_target
P51610 Herpes_target
Q9UKL0 Herpes_target
Q03518 Herpes_target
O14734 Herpes_target
Q9P1Z3 Herpes_target
Q00403 Herpes_target
P14859 Herpes_target
Q9Y4K3 Herpes_target
Q9Y4K3 Herpes_target
Q15750 Herpes_target
Q9NYJ8 Herpes_target
Q71SY5 Herpes_target
P35579 Herpes_target
P51617 Herpes_target
Q16594 Herpes_target
P49116 Herpes_target
P09603 Herpes_target
Q96Q89 Herpes_target
P21333 Herpes_target
P21333 Herpes_target
