Human Influenza
P39023 Influenza_target
P39023 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
Q02878 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P18124 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62424 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P62917 Influenza_target
P32969 Influenza_target
P32969 Influenza_target
P32969 Influenza_target
P32969 Influenza_target
P32969 Influenza_target
P32969 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P62913 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P30050 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P26373 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
P18621 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
Q07020 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P83731 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61254 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P61353 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46776 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P46779 Influenza_target
P47914 Influenza_target
P47914 Influenza_target
P47914 Influenza_target
P47914 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62899 Influenza_target
P62910 Influenza_target
P62910 Influenza_target
P62910 Influenza_target
P62910 Influenza_target
P62910 Influenza_target
P49207 Influenza_target
P49207 Influenza_target
P49207 Influenza_target
P49207 Influenza_target
P49207 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P18077 Influenza_target
P61513 Influenza_target
P61513 Influenza_target
P61513 Influenza_target
P61513 Influenza_target
P61513 Influenza_target
P61513 Influenza_target
P83881 Influenza_target
P83881 Influenza_target
P83881 Influenza_target
P83881 Influenza_target
P83881 Influenza_target
P83881 Influenza_target
P52815 Influenza_target
P52815 Influenza_target
P52815 Influenza_target
P52815 Influenza_target
P52815 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P15880 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P23396 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P62701 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P62241 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62280 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62263 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P62249 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62266 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P62851 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P42677 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P62979 Influenza_target
P31151 Influenza_target
P31151 Influenza_target
P05109 Influenza_target
P06702 Influenza_target
Q15424 Influenza_target
Q15424 Influenza_target
Q99470 Influenza_target
P31040 Influenza_target
P31040 Influenza_target
Q9C0C9 Influenza_target
P21912 Influenza_target
P21912 Influenza_target
P55735 Influenza_target
P55735 Influenza_target
Q9UBV2 Influenza_target
Q9UBV2 Influenza_target
Q9H4A6 Influenza_target
Q9H4A6 Influenza_target
Q9BPX3 Influenza_target
Q9BPX3 Influenza_target
Q01105 Influenza_target
P23246 Influenza_target
P23246 Influenza_target
P23246 Influenza_target
P23246 Influenza_target
P23246 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
P84103 Influenza_target
Q9C0E2 Influenza_target
O43765 Influenza_target
O43765 Influenza_target
Q9HAU4 Influenza_target
Q9HAU4 Influenza_target
Q8TC07 Influenza_target
Q8TC07 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
Q9Y3B7 Influenza_target
Q9Y3B7 Influenza_target
Q9Y3B7 Influenza_target
Q15758 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
Q6NSJ2 Influenza_target
Q14527 Influenza_target
P51532 Influenza_target
Q92922 Influenza_target
Q92922 Influenza_target
Q16637 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P09234 Influenza_target
P09234 Influenza_target
P09234 Influenza_target
P09234 Influenza_target
P09234 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62316 Influenza_target
P62304 Influenza_target
P62304 Influenza_target
P62304 Influenza_target
P62304 Influenza_target
P62304 Influenza_target
P62306 Influenza_target
P62306 Influenza_target
P62308 Influenza_target
P62308 Influenza_target
P18583 Influenza_target
P18583 Influenza_target
P18583 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
P49458 Influenza_target
Q96SB4 Influenza_target
Q96SB4 Influenza_target
Q96SB4 Influenza_target
Q96SB4 Influenza_target
P19474 Influenza_target
P19474 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
P05455 Influenza_target
Q04837 Influenza_target
P51571 Influenza_target
P51571 Influenza_target
P51571 Influenza_target
P51571 Influenza_target
P51571 Influenza_target
Q08945 Influenza_target
Q08945 Influenza_target
Q08945 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
O00267 Influenza_target
O15260 Influenza_target
O15260 Influenza_target
P20290 Influenza_target
P20290 Influenza_target
P20290 Influenza_target
P20290 Influenza_target
Q13428 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
P17987 Influenza_target
Q07021 Influenza_target
Q07021 Influenza_target
Q07021 Influenza_target
Q07021 Influenza_target
Q07021 Influenza_target
Q07021 Influenza_target
Q99442 Influenza_target
P63261 Influenza_target
P63261 Influenza_target
P63261 Influenza_target
P63261 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P11388 Influenza_target
P60174 Influenza_target
P60174 Influenza_target
P60174 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
P49368 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
Q99615 Influenza_target
P68366 Influenza_target
P68366 Influenza_target
P68366 Influenza_target
Q13885 Influenza_target
Q13885 Influenza_target
Q13885 Influenza_target
Q13885 Influenza_target
Q13885 Influenza_target
Q13885 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P49411 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P10599 Influenza_target
P0CG47 Influenza_target
P22314 Influenza_target
P17480 Influenza_target
P13051 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P55072 Influenza_target
P21796 Influenza_target
P21796 Influenza_target
P21796 Influenza_target
P45880 Influenza_target
P45880 Influenza_target
P45880 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P08670 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
P13010 Influenza_target
Q04917 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P43403 Influenza_target
Q15637 Influenza_target
O75534 Influenza_target
O75534 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
Q8TCU4 Influenza_target
Q8TCU4 Influenza_target
Q13724 Influenza_target
Q71U36 Influenza_target
Q71U36 Influenza_target
Q71U36 Influenza_target
Q71U36 Influenza_target
P27708 Influenza_target
P27708 Influenza_target
P27708 Influenza_target
P27708 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q13838 Influenza_target
Q13838 Influenza_target
Q13838 Influenza_target
Q13838 Influenza_target
Q13155 Influenza_target
Q13155 Influenza_target
Q13155 Influenza_target
Q13155 Influenza_target
Q13155 Influenza_target
Q13155 Influenza_target
Q8NBJ5 Influenza_target
Q8TEX9 Influenza_target
Q8TEX9 Influenza_target
Q8TEX9 Influenza_target
Q9H9H4 Influenza_target
Q96I59 Influenza_target
Q9H840 Influenza_target
Q8WXD5 Influenza_target
Q8N684 Influenza_target
Q8N684 Influenza_target
Q9BW27 Influenza_target
P35658 Influenza_target
Q9H7D7 Influenza_target
Q9BZQ6 Influenza_target
Q9HAV7 Influenza_target
Q9GZS3 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
O14519 Influenza_target
P27797 Influenza_target
P27797 Influenza_target
P27797 Influenza_target
P27797 Influenza_target
P27797 Influenza_target
P39687 Influenza_target
